Region,Site,Date_Seeded,Date_Monitored,Plot,Treatment,PlotMix,MonitorID
Mojave,AVRCD,2020-03-17,2020-04-30,10,Mulch,Warm,3584
Mojave,AVRCD,2020-03-17,2020-04-30,11,Pits,Cool,3585
Mojave,AVRCD,2020-03-17,2020-04-30,12,Seed,Warm,3586
Mojave,AVRCD,2020-03-17,2020-04-30,13,Control,None,3587
Mojave,AVRCD,2020-03-17,2020-04-30,14,Seed,Cool,3588
Mojave,AVRCD,2020-03-17,2020-04-30,15,Pellets,Cool,3589
Mojave,AVRCD,2020-03-17,2020-04-30,16,Pits,Warm,3590
Mojave,AVRCD,2020-03-17,2020-04-30,17,Control,None,3591
Mojave,AVRCD,2020-03-17,2020-04-30,18,Control,None,3592
Mojave,AVRCD,2020-03-17,2020-04-30,19,Pellets,Warm,3593
Mojave,AVRCD,2020-03-17,2020-04-30,20,ConMod,Warm,3594
Mojave,AVRCD,2020-03-17,2020-04-30,21,Pellets,Cool,3595
Mojave,AVRCD,2020-03-17,2020-04-30,22,ConMod,Cool,3596
Mojave,AVRCD,2020-03-17,2020-04-30,23,Mulch,Cool,3597
Mojave,AVRCD,2020-03-17,2020-04-30,24,Seed,Warm,3598
Mojave,AVRCD,2020-03-17,2020-04-30,25,ConMod,Warm,3599
Mojave,AVRCD,2020-03-17,2020-04-30,26,ConMod,Cool,3600
Mojave,AVRCD,2020-03-17,2020-04-30,27,Seed,Cool,3601
Mojave,AVRCD,2020-03-17,2020-04-30,28,Pits,Cool,3602
Mojave,AVRCD,2020-03-17,2020-04-30,29,Seed,Warm,3603
Mojave,AVRCD,2020-03-17,2020-04-30,30,ConMod,Warm,3604
Mojave,AVRCD,2020-03-17,2020-04-30,31,Seed,Cool,3605
Mojave,AVRCD,2020-03-17,2020-04-30,32,Control,None,3606
Mojave,AVRCD,2020-03-17,2020-04-30,33,Pellets,Warm,3607
Mojave,AVRCD,2020-03-17,2020-04-30,34,Pits,Warm,3608
Mojave,AVRCD,2020-03-17,2020-04-30,35,Mulch,Warm,3609
Mojave,AVRCD,2020-03-17,2020-04-30,36,ConMod,Cool,3610
Mojave,AVRCD,2020-03-17,2020-04-30,37,Pellets,Cool,3611
Mojave,AVRCD,2020-03-17,2020-04-30,38,Mulch,Cool,3612
Mojave,AVRCD,2020-03-17,2020-04-30,39,Seed,Warm,3613
Mojave,AVRCD,2020-03-17,2020-04-30,40,Pits,Cool,3614
Mojave,AVRCD,2020-03-17,2020-04-30,41,ConMod,Warm,3615
Mojave,AVRCD,2020-03-17,2020-04-30,42,Pellets,Warm,3616
Mojave,AVRCD,2020-03-17,2020-04-30,43,Pits,Warm,3617
Mojave,AVRCD,2020-03-17,2020-04-30,44,Mulch,Warm,3618
Mojave,29_Palms,2020-03-13,2021-03-30,1,Seed,Cool,3619
Mojave,29_Palms,2020-03-13,2021-03-30,2,Pellets,Cool,3620
Mojave,29_Palms,2020-03-13,2021-03-30,3,Mulch,Cool,3621
Mojave,29_Palms,2020-03-13,2021-03-30,4,ConMod,Cool,3622
Mojave,29_Palms,2020-03-13,2021-03-30,5,Seed,Warm,3623
Mojave,29_Palms,2020-03-13,2021-03-30,6,Pits,Cool,3624
Mojave,29_Palms,2020-03-13,2021-03-30,7,Pellets,Warm,3625
Mojave,29_Palms,2020-03-13,2021-03-30,8,ConMod,Warm,3626
Mojave,29_Palms,2020-03-13,2021-03-30,9,Seed,Cool,3627
Mojave,29_Palms,2020-03-13,2021-03-30,10,Mulch,Warm,3628
Mojave,29_Palms,2020-03-13,2021-03-30,11,Pits,Warm,3629
Mojave,29_Palms,2020-03-13,2021-03-30,12,Mulch,Cool,3630
Mojave,29_Palms,2020-03-13,2021-03-30,13,ConMod,Cool,3631
Mojave,29_Palms,2020-03-13,2021-03-30,14,Seed,Warm,3632
Mojave,29_Palms,2020-03-13,2021-03-30,15,Pellets,Cool,3633
Mojave,29_Palms,2020-03-13,2021-03-30,16,Pits,Cool,3634
Mojave,29_Palms,2020-03-13,2021-03-30,17,Control,None,3635
Mojave,29_Palms,2020-03-13,2021-03-30,18,ConMod,Warm,3636
Mojave,29_Palms,2020-03-13,2021-03-30,19,Pits,Warm,3637
Mojave,29_Palms,2020-03-13,2021-03-30,20,Mulch,Warm,3638
Mojave,29_Palms,2020-03-13,2021-03-30,21,Control,None,3639
Mojave,29_Palms,2020-03-13,2021-03-30,22,Pellets,Warm,3640
Mojave,29_Palms,2020-03-13,2021-03-30,23,ConMod,Cool,3641
Mojave,29_Palms,2020-03-13,2021-03-30,24,Pellets,Cool,3642
Mojave,29_Palms,2020-03-13,2021-03-30,25,Control,None,3643
Mojave,29_Palms,2020-03-13,2021-03-30,26,Seed,Cool,3644
Mojave,29_Palms,2020-03-13,2021-03-30,27,Pits,Cool,3645
Mojave,29_Palms,2020-03-13,2021-03-30,28,Mulch,Cool,3646
Mojave,29_Palms,2020-03-13,2021-03-30,29,Pellets,Warm,3647
Mojave,29_Palms,2020-03-13,2021-03-30,30,Mulch,Warm,3648
Mojave,29_Palms,2020-03-13,2021-03-30,31,Pellets,Cool,3649
Mojave,29_Palms,2020-03-13,2021-03-30,32,Pits,Warm,3650
Mojave,29_Palms,2020-03-13,2021-03-30,33,ConMod,Warm,3651
Mojave,29_Palms,2020-03-13,2021-03-30,34,Seed,Warm,3652
Mojave,29_Palms,2020-03-13,2021-03-30,35,Pits,Cool,3653
Mojave,29_Palms,2020-03-13,2021-03-30,36,Mulch,Cool,3654
Mojave,29_Palms,2020-03-13,2021-03-30,37,Pellets,Warm,3655
Mojave,29_Palms,2020-03-13,2021-03-30,38,Control,None,3656
Mojave,29_Palms,2020-03-13,2021-03-30,39,ConMod,Cool,3657
Mojave,29_Palms,2020-03-13,2021-03-30,40,Mulch,Warm,3658
Mojave,29_Palms,2020-03-13,2021-03-30,41,Pits,Warm,3659
Mojave,29_Palms,2020-03-13,2021-03-30,42,Seed,Cool,3660
Mojave,29_Palms,2020-03-13,2021-03-30,43,ConMod,Warm,3661
Mojave,29_Palms,2020-03-13,2021-03-30,44,Seed,Warm,3662
Mojave,AVRCD,2020-03-17,2021-04-06,1,ConMod,Cool,3663
Mojave,AVRCD,2020-03-17,2021-04-06,2,Mulch,Cool,3664
Mojave,AVRCD,2020-03-17,2021-04-06,3,Mulch,Warm,3665
Mojave,AVRCD,2020-03-17,2021-04-06,4,Pellets,Cool,3666
Mojave,AVRCD,2020-03-17,2021-04-06,5,Pits,Cool,3667
Mojave,AVRCD,2020-03-17,2021-04-06,6,Mulch,Cool,3668
Mojave,AVRCD,2020-03-17,2021-04-06,7,Seed,Cool,3669
Mojave,AVRCD,2020-03-17,2021-04-06,8,Pellets,Warm,3670
Mojave,AVRCD,2020-03-17,2021-04-06,9,Pits,Warm,3671
Mojave,AVRCD,2020-03-17,2021-04-06,10,Mulch,Warm,3672
Mojave,AVRCD,2020-03-17,2021-04-06,11,Pits,Cool,3673
Mojave,AVRCD,2020-03-17,2021-04-06,12,Seed,Warm,3674
Mojave,AVRCD,2020-03-17,2021-04-06,13,Control,None,3675
Mojave,AVRCD,2020-03-17,2021-04-06,14,Seed,Cool,3676
Mojave,AVRCD,2020-03-17,2021-04-06,15,Pellets,Cool,3677
Mojave,AVRCD,2020-03-17,2021-04-06,16,Pits,Warm,3678
Mojave,AVRCD,2020-03-17,2021-04-06,17,Control,None,3679
Mojave,AVRCD,2020-03-17,2021-04-06,18,Control,None,3680
Mojave,AVRCD,2020-03-17,2021-04-06,19,Pellets,Warm,3681
Mojave,AVRCD,2020-03-17,2021-04-06,20,ConMod,Warm,3682
Mojave,AVRCD,2020-03-17,2021-04-06,21,Pellets,Cool,3683
Mojave,AVRCD,2020-03-17,2021-04-06,22,ConMod,Cool,3684
Mojave,AVRCD,2020-03-17,2021-04-06,23,Mulch,Cool,3685
Mojave,AVRCD,2020-03-17,2021-04-06,24,Seed,Warm,3686
Mojave,AVRCD,2020-03-17,2021-04-06,25,ConMod,Warm,3687
Mojave,AVRCD,2020-03-17,2021-04-06,26,ConMod,Cool,3688
Mojave,AVRCD,2020-03-17,2021-04-06,27,Seed,Cool,3689
Mojave,AVRCD,2020-03-17,2021-04-06,28,Pits,Cool,3690
Mojave,AVRCD,2020-03-17,2021-04-06,29,Seed,Warm,3691
Mojave,AVRCD,2020-03-17,2021-04-06,30,ConMod,Warm,3692
Mojave,AVRCD,2020-03-17,2021-04-06,31,Seed,Cool,3693
Mojave,AVRCD,2020-03-17,2021-04-06,32,Control,None,3694
Mojave,AVRCD,2020-03-17,2021-04-06,33,Pellets,Warm,3695
Mojave,AVRCD,2020-03-17,2021-04-06,34,Pits,Warm,3696
Mojave,AVRCD,2020-03-17,2021-04-06,35,Mulch,Warm,3697
Mojave,AVRCD,2020-03-17,2021-04-06,36,ConMod,Cool,3698
Mojave,AVRCD,2020-03-17,2021-04-06,37,Pellets,Cool,3699
Mojave,AVRCD,2020-03-17,2021-04-06,38,Mulch,Cool,3700
Mojave,AVRCD,2020-03-17,2021-04-06,39,Seed,Warm,3701
Mojave,AVRCD,2020-03-17,2021-04-06,40,Pits,Cool,3702
Mojave,AVRCD,2020-03-17,2021-04-06,41,ConMod,Warm,3703
Mojave,AVRCD,2020-03-17,2021-04-06,42,Pellets,Warm,3704
Mojave,AVRCD,2020-03-17,2021-04-06,43,Pits,Warm,3705
Mojave,AVRCD,2020-03-17,2021-04-06,44,Mulch,Warm,3706
Utah,CRC,2018-10-17,2018-11-02,1,Seed,Med-Warm,3707
Utah,CRC,2018-10-17,2018-11-02,2,Pits,Med-Warm,3708
Utah,CRC,2018-10-17,2018-11-02,3,Mulch,Med-Warm,3709
Utah,CRC,2018-10-17,2018-11-02,4,ConMod,Med-Warm,3710
Utah,CRC,2018-10-17,2018-11-02,5,Control,None,3711
Utah,CRC,2018-10-17,2018-11-02,6,Mulch,Cool-Med,3712
Utah,CRC,2018-10-17,2018-11-02,7,ConMod,Cool-Med,3713
Utah,CRC,2018-10-17,2018-11-02,8,Mulch,Med-Warm,3714
Utah,CRC,2018-10-17,2018-11-02,9,Pits,Cool-Med,3715
Utah,CRC,2018-10-17,2018-11-02,10,Seed,Cool-Med,3716
Utah,CRC,2018-10-17,2018-11-02,11,Pits,Med-Warm,3717
Utah,CRC,2018-10-17,2018-11-02,12,Mulch,Cool-Med,3718
Utah,CRC,2018-10-17,2018-11-02,13,Seed,Med-Warm,3719
Utah,CRC,2018-10-17,2018-11-02,14,Pits,Cool-Med,3720
Utah,CRC,2018-10-17,2018-11-02,15,ConMod,Med-Warm,3721
Utah,CRC,2018-10-17,2018-11-02,16,Seed,Cool-Med,3722
Utah,CRC,2018-10-17,2018-11-02,17,Mulch,Med-Warm,3723
Utah,CRC,2018-10-17,2018-11-02,18,Control,None,3724
Utah,CRC,2018-10-17,2018-11-02,19,Pits,Med-Warm,3725
Utah,CRC,2018-10-17,2018-11-02,20,ConMod,Cool-Med,3726
Utah,CRC,2018-10-17,2018-11-02,21,Mulch,Cool-Med,3727
Utah,CRC,2018-10-17,2018-11-02,22,ConMod,Med-Warm,3728
Utah,CRC,2018-10-17,2018-11-02,23,Control,None,3729
Utah,CRC,2018-10-17,2018-11-02,24,Seed,Med-Warm,3730
Utah,CRC,2018-10-17,2018-11-02,25,Pits,Cool-Med,3731
Utah,CRC,2018-10-17,2018-11-02,26,ConMod,Cool-Med,3732
Utah,CRC,2018-10-17,2018-11-02,27,Mulch,Med-Warm,3733
Utah,CRC,2018-10-17,2018-11-02,28,Seed,Cool-Med,3734
Utah,CRC,2018-10-17,2018-11-02,29,ConMod,Med-Warm,3735
Utah,CRC,2018-10-17,2018-11-02,30,Seed,Med-Warm,3736
Utah,CRC,2018-10-17,2018-11-02,31,Mulch,Cool-Med,3737
Utah,CRC,2018-10-17,2018-11-02,32,Pits,Med-Warm,3738
Utah,CRC,2018-10-17,2018-11-02,33,Control,None,3739
Utah,CRC,2018-10-17,2018-11-02,34,Seed,Cool-Med,3740
Utah,CRC,2018-10-17,2018-11-02,35,ConMod,Cool-Med,3741
Utah,CRC,2018-10-17,2018-11-02,36,Pits,Cool-Med,3742
Utah,CRC,2018-10-17,2018-11-16,1,Seed,Med-Warm,3743
Utah,CRC,2018-10-17,2018-11-16,2,Pits,Med-Warm,3744
Utah,CRC,2018-10-17,2018-11-16,3,Mulch,Med-Warm,3745
Utah,CRC,2018-10-17,2018-11-16,4,ConMod,Med-Warm,3746
Utah,CRC,2018-10-17,2018-11-16,5,Control,None,3747
Utah,CRC,2018-10-17,2018-11-16,6,Mulch,Cool-Med,3748
Utah,CRC,2018-10-17,2018-11-16,7,ConMod,Cool-Med,3749
Utah,CRC,2018-10-17,2018-11-16,8,Mulch,Med-Warm,3750
Utah,CRC,2018-10-17,2018-11-16,9,Pits,Cool-Med,3751
Utah,CRC,2018-10-17,2018-11-16,10,Seed,Cool-Med,3752
Utah,CRC,2018-10-17,2018-11-16,11,Pits,Med-Warm,3753
Utah,CRC,2018-10-17,2018-11-16,12,Mulch,Cool-Med,3754
Utah,CRC,2018-10-17,2018-11-16,13,Seed,Med-Warm,3755
Utah,CRC,2018-10-17,2018-11-16,14,Pits,Cool-Med,3756
Utah,CRC,2018-10-17,2018-11-16,15,ConMod,Med-Warm,3757
Utah,CRC,2018-10-17,2018-11-16,16,Seed,Cool-Med,3758
Utah,CRC,2018-10-17,2018-11-16,17,Mulch,Med-Warm,3759
Utah,CRC,2018-10-17,2018-11-16,18,Control,None,3760
Utah,CRC,2018-10-17,2018-11-16,19,Pits,Med-Warm,3761
Utah,CRC,2018-10-17,2018-11-16,20,ConMod,Cool-Med,3762
Utah,CRC,2018-10-17,2018-11-16,21,Mulch,Cool-Med,3763
Utah,CRC,2018-10-17,2018-11-16,22,ConMod,Med-Warm,3764
Utah,CRC,2018-10-17,2018-11-16,23,Control,None,3765
Utah,CRC,2018-10-17,2018-11-16,24,Seed,Med-Warm,3766
Utah,CRC,2018-10-17,2018-11-16,25,Pits,Cool-Med,3767
Utah,CRC,2018-10-17,2018-11-16,26,ConMod,Cool-Med,3768
Utah,CRC,2018-10-17,2018-11-16,27,Mulch,Med-Warm,3769
Utah,CRC,2018-10-17,2018-11-16,28,Seed,Cool-Med,3770
Utah,CRC,2018-10-17,2018-11-16,29,ConMod,Med-Warm,3771
Utah,CRC,2018-10-17,2018-11-16,30,Seed,Med-Warm,3772
Utah,CRC,2018-10-17,2018-11-16,31,Mulch,Cool-Med,3773
Utah,CRC,2018-10-17,2018-11-16,32,Pits,Med-Warm,3774
Utah,CRC,2018-10-17,2018-11-16,33,Control,None,3775
Utah,CRC,2018-10-17,2018-11-16,34,Seed,Cool-Med,3776
Utah,CRC,2018-10-17,2018-11-16,35,ConMod,Cool-Med,3777
Utah,CRC,2018-10-17,2018-11-16,36,Pits,Cool-Med,3778
Utah,UtahPJ,2018-10-29,2018-11-16,1,Pits,Cool-Med,3779
Utah,UtahPJ,2018-10-29,2018-11-16,2,Control,None,3780
Utah,UtahPJ,2018-10-29,2018-11-16,3,ConMod,Cool-Med,3781
Utah,UtahPJ,2018-10-29,2018-11-16,4,Seed,Cool-Med,3782
Utah,UtahPJ,2018-10-29,2018-11-16,5,Mulch,Cool-Med,3783
Utah,UtahPJ,2018-10-29,2018-11-16,6,Pits,Cool,3784
Utah,UtahPJ,2018-10-29,2018-11-16,7,Mulch,Cool,3785
Utah,UtahPJ,2018-10-29,2018-11-16,8,ConMod,Cool,3786
Utah,UtahPJ,2018-10-29,2018-11-16,9,Seed,Cool,3787
Utah,UtahPJ,2018-10-29,2018-11-16,10,Pits,Cool-Med,3788
Utah,UtahPJ,2018-10-29,2018-11-16,11,Control,None,3789
Utah,UtahPJ,2018-10-29,2018-11-16,12,Mulch,Cool-Med,3790
Utah,UtahPJ,2018-10-29,2018-11-16,13,Seed,Cool-Med,3791
Utah,UtahPJ,2018-10-29,2018-11-16,14,ConMod,Cool-Med,3792
Utah,UtahPJ,2018-10-29,2018-11-16,15,Pits,Cool,3793
Utah,UtahPJ,2018-10-29,2018-11-16,16,Mulch,Cool,3794
Utah,UtahPJ,2018-10-29,2018-11-16,17,Seed,Cool,3795
Utah,UtahPJ,2018-10-29,2018-11-16,18,ConMod,Cool,3796
Utah,UtahPJ,2018-10-29,2018-11-16,19,Control,None,3797
Utah,UtahPJ,2018-10-29,2018-11-16,20,Mulch,Cool-Med,3798
Utah,UtahPJ,2018-10-29,2018-11-16,21,Seed,Cool-Med,3799
Utah,UtahPJ,2018-10-29,2018-11-16,22,ConMod,Cool-Med,3800
Utah,UtahPJ,2018-10-29,2018-11-16,23,Pits,Cool-Med,3801
Utah,UtahPJ,2018-10-29,2018-11-16,24,Mulch,Cool,3802
Utah,UtahPJ,2018-10-29,2018-11-16,25,Seed,Cool,3803
Utah,UtahPJ,2018-10-29,2018-11-16,26,Pits,Cool,3804
Utah,UtahPJ,2018-10-29,2018-11-16,27,ConMod,Cool,3805
Utah,UtahPJ,2018-10-29,2018-11-16,28,Pits,Cool-Med,3806
Utah,UtahPJ,2018-10-29,2018-11-16,29,Mulch,Cool-Med,3807
Utah,UtahPJ,2018-10-29,2018-11-16,30,Seed,Cool-Med,3808
Utah,UtahPJ,2018-10-29,2018-11-16,31,ConMod,Cool-Med,3809
Utah,UtahPJ,2018-10-29,2018-11-16,32,Pits,Cool,3810
Utah,UtahPJ,2018-10-29,2018-11-16,33,ConMod,Cool,3811
Utah,UtahPJ,2018-10-29,2018-11-16,34,Control,None,3812
Utah,UtahPJ,2018-10-29,2018-11-16,35,Seed,Cool,3813
Utah,UtahPJ,2018-10-29,2018-11-16,36,Mulch,Cool,3814
Utah,Salt_Desert,2018-10-31,2018-11-27,1,Mulch,Cool-Med,3815
Utah,Salt_Desert,2018-10-31,2018-11-27,2,Seed,Cool-Med,3816
Utah,Salt_Desert,2018-10-31,2018-11-27,3,Control,None,3817
Utah,Salt_Desert,2018-10-31,2018-11-27,4,ConMod,Cool-Med,3818
Utah,Salt_Desert,2018-10-31,2018-11-27,5,Pits,Cool-Med,3819
Utah,Salt_Desert,2018-10-31,2018-11-27,6,ConMod,Med-Warm,3820
Utah,Salt_Desert,2018-10-31,2018-11-27,7,Mulch,Med-Warm,3821
Utah,Salt_Desert,2018-10-31,2018-11-27,8,Seed,Med-Warm,3822
Utah,Salt_Desert,2018-10-31,2018-11-27,9,Seed,Cool-Med,3823
Utah,Salt_Desert,2018-10-31,2018-11-27,10,Pits,Med-Warm,3824
Utah,Salt_Desert,2018-10-31,2018-11-27,11,ConMod,Cool-Med,3825
Utah,Salt_Desert,2018-10-31,2018-11-27,12,Pits,Cool-Med,3826
Utah,Salt_Desert,2018-10-31,2018-11-27,13,Mulch,Cool-Med,3827
Utah,Salt_Desert,2018-10-31,2018-11-27,14,Control,None,3828
Utah,Salt_Desert,2018-10-31,2018-11-27,15,Seed,Med-Warm,3829
Utah,Salt_Desert,2018-10-31,2018-11-27,16,ConMod,Med-Warm,3830
Utah,Salt_Desert,2018-10-31,2018-11-27,17,ConMod,Cool-Med,3831
Utah,Salt_Desert,2018-10-31,2018-11-27,18,Pits,Med-Warm,3832
Utah,Salt_Desert,2018-10-31,2018-11-27,19,Seed,Cool-Med,3833
Utah,Salt_Desert,2018-10-31,2018-11-27,20,Mulch,Med-Warm,3834
Utah,Salt_Desert,2018-10-31,2018-11-27,21,Control,None,3835
Utah,Salt_Desert,2018-10-31,2018-11-27,22,Seed,Med-Warm,3836
Utah,Salt_Desert,2018-10-31,2018-11-27,23,ConMod,Med-Warm,3837
Utah,Salt_Desert,2018-10-31,2018-11-27,24,Pits,Cool-Med,3838
Utah,Salt_Desert,2018-10-31,2018-11-27,25,Mulch,Cool-Med,3839
Utah,Salt_Desert,2018-10-31,2018-11-27,26,Pits,Med-Warm,3840
Utah,Salt_Desert,2018-10-31,2018-11-27,27,Mulch,Med-Warm,3841
Utah,Salt_Desert,2018-10-31,2018-11-27,28,ConMod,Cool-Med,3842
Utah,Salt_Desert,2018-10-31,2018-11-27,29,Seed,Cool-Med,3843
Utah,Salt_Desert,2018-10-31,2018-11-27,30,Pits,Cool-Med,3844
Utah,Salt_Desert,2018-10-31,2018-11-27,31,Control,None,3845
Utah,Salt_Desert,2018-10-31,2018-11-27,32,Mulch,Cool-Med,3846
Utah,Salt_Desert,2018-10-31,2018-11-27,33,Pits,Med-Warm,3847
Utah,Salt_Desert,2018-10-31,2018-11-27,34,Mulch,Med-Warm,3848
Utah,Salt_Desert,2018-10-31,2018-11-27,35,Seed,Med-Warm,3849
Utah,Salt_Desert,2018-10-31,2018-11-27,36,ConMod,Med-Warm,3850
Utah,UtahPJ,2018-10-29,2018-11-28,1,Pits,Cool-Med,3851
Utah,UtahPJ,2018-10-29,2018-11-28,2,Control,None,3852
Utah,UtahPJ,2018-10-29,2018-11-28,3,ConMod,Cool-Med,3853
Utah,UtahPJ,2018-10-29,2018-11-28,4,Seed,Cool-Med,3854
Utah,UtahPJ,2018-10-29,2018-11-28,5,Mulch,Cool-Med,3855
Utah,UtahPJ,2018-10-29,2018-11-28,6,Pits,Cool,3856
Utah,UtahPJ,2018-10-29,2018-11-28,7,Mulch,Cool,3857
Utah,UtahPJ,2018-10-29,2018-11-28,8,ConMod,Cool,3858
Utah,UtahPJ,2018-10-29,2018-11-28,9,Seed,Cool,3859
Utah,UtahPJ,2018-10-29,2018-11-28,10,Pits,Cool-Med,3860
Utah,UtahPJ,2018-10-29,2018-11-28,11,Control,None,3861
Utah,UtahPJ,2018-10-29,2018-11-28,12,Mulch,Cool-Med,3862
Utah,UtahPJ,2018-10-29,2018-11-28,13,Seed,Cool-Med,3863
Utah,UtahPJ,2018-10-29,2018-11-28,14,ConMod,Cool-Med,3864
Utah,UtahPJ,2018-10-29,2018-11-28,15,Pits,Cool,3865
Utah,UtahPJ,2018-10-29,2018-11-28,16,Mulch,Cool,3866
Utah,UtahPJ,2018-10-29,2018-11-28,17,Seed,Cool,3867
Utah,UtahPJ,2018-10-29,2018-11-28,18,ConMod,Cool,3868
Utah,UtahPJ,2018-10-29,2018-11-28,19,Control,None,3869
Utah,UtahPJ,2018-10-29,2018-11-28,20,Mulch,Cool-Med,3870
Utah,UtahPJ,2018-10-29,2018-11-28,21,Seed,Cool-Med,3871
Utah,UtahPJ,2018-10-29,2018-11-28,22,ConMod,Cool-Med,3872
Utah,UtahPJ,2018-10-29,2018-11-28,23,Pits,Cool-Med,3873
Utah,UtahPJ,2018-10-29,2018-11-28,24,Mulch,Cool,3874
Utah,UtahPJ,2018-10-29,2018-11-28,25,Seed,Cool,3875
Utah,UtahPJ,2018-10-29,2018-11-28,26,Pits,Cool,3876
Utah,UtahPJ,2018-10-29,2018-11-28,27,ConMod,Cool,3877
Utah,UtahPJ,2018-10-29,2018-11-28,28,Pits,Cool-Med,3878
Utah,UtahPJ,2018-10-29,2018-11-28,29,Mulch,Cool-Med,3879
Utah,UtahPJ,2018-10-29,2018-11-28,30,Seed,Cool-Med,3880
Utah,UtahPJ,2018-10-29,2018-11-28,31,ConMod,Cool-Med,3881
Utah,UtahPJ,2018-10-29,2018-11-28,32,Pits,Cool,3882
Utah,UtahPJ,2018-10-29,2018-11-28,33,ConMod,Cool,3883
Utah,UtahPJ,2018-10-29,2018-11-28,34,Control,None,3884
Utah,UtahPJ,2018-10-29,2018-11-28,35,Seed,Cool,3885
Utah,UtahPJ,2018-10-29,2018-11-28,36,Mulch,Cool,3886
Utah,CRC,2018-10-17,2018-12-11,1,Seed,Med-Warm,3887
Utah,CRC,2018-10-17,2018-12-11,2,Pits,Med-Warm,3888
Utah,CRC,2018-10-17,2018-12-11,3,Mulch,Med-Warm,3889
Utah,CRC,2018-10-17,2018-12-11,4,ConMod,Med-Warm,3890
Utah,CRC,2018-10-17,2018-12-11,5,Control,None,3891
Utah,CRC,2018-10-17,2018-12-11,6,Mulch,Cool-Med,3892
Utah,CRC,2018-10-17,2018-12-11,7,ConMod,Cool-Med,3893
Utah,CRC,2018-10-17,2018-12-11,8,Mulch,Med-Warm,3894
Utah,CRC,2018-10-17,2018-12-11,9,Pits,Cool-Med,3895
Utah,CRC,2018-10-17,2018-12-11,10,Seed,Cool-Med,3896
Utah,CRC,2018-10-17,2018-12-11,11,Pits,Med-Warm,3897
Utah,CRC,2018-10-17,2018-12-11,12,Mulch,Cool-Med,3898
Utah,CRC,2018-10-17,2018-12-11,13,Seed,Med-Warm,3899
Utah,CRC,2018-10-17,2018-12-11,14,Pits,Cool-Med,3900
Utah,CRC,2018-10-17,2018-12-11,15,ConMod,Med-Warm,3901
Utah,CRC,2018-10-17,2018-12-11,16,Seed,Cool-Med,3902
Utah,CRC,2018-10-17,2018-12-11,17,Mulch,Med-Warm,3903
Utah,CRC,2018-10-17,2018-12-11,18,Control,None,3904
Utah,CRC,2018-10-17,2018-12-11,19,Pits,Med-Warm,3905
Utah,CRC,2018-10-17,2018-12-11,20,ConMod,Cool-Med,3906
Utah,CRC,2018-10-17,2018-12-11,21,Mulch,Cool-Med,3907
Utah,CRC,2018-10-17,2018-12-11,22,ConMod,Med-Warm,3908
Utah,CRC,2018-10-17,2018-12-11,23,Control,None,3909
Utah,CRC,2018-10-17,2018-12-11,24,Seed,Med-Warm,3910
Utah,CRC,2018-10-17,2018-12-11,25,Pits,Cool-Med,3911
Utah,CRC,2018-10-17,2018-12-11,26,ConMod,Cool-Med,3912
Utah,CRC,2018-10-17,2018-12-11,27,Mulch,Med-Warm,3913
Utah,CRC,2018-10-17,2018-12-11,28,Seed,Cool-Med,3914
Utah,CRC,2018-10-17,2018-12-11,29,ConMod,Med-Warm,3915
Utah,CRC,2018-10-17,2018-12-11,30,Seed,Med-Warm,3916
Utah,CRC,2018-10-17,2018-12-11,31,Mulch,Cool-Med,3917
Utah,CRC,2018-10-17,2018-12-11,32,Pits,Med-Warm,3918
Utah,CRC,2018-10-17,2018-12-11,33,Control,None,3919
Utah,CRC,2018-10-17,2018-12-11,34,Seed,Cool-Med,3920
Utah,CRC,2018-10-17,2018-12-11,35,ConMod,Cool-Med,3921
Utah,CRC,2018-10-17,2018-12-11,36,Pits,Cool-Med,3922
Utah,Salt_Desert,2018-10-31,2018-12-12,1,Mulch,Cool-Med,3923
Utah,Salt_Desert,2018-10-31,2018-12-12,2,Seed,Cool-Med,3924
Utah,Salt_Desert,2018-10-31,2018-12-12,3,Control,None,3925
Utah,Salt_Desert,2018-10-31,2018-12-12,4,ConMod,Cool-Med,3926
Utah,Salt_Desert,2018-10-31,2018-12-12,5,Pits,Cool-Med,3927
Utah,Salt_Desert,2018-10-31,2018-12-12,6,ConMod,Med-Warm,3928
Utah,Salt_Desert,2018-10-31,2018-12-12,7,Mulch,Med-Warm,3929
Utah,Salt_Desert,2018-10-31,2018-12-12,8,Seed,Med-Warm,3930
Utah,Salt_Desert,2018-10-31,2018-12-12,9,Seed,Cool-Med,3931
Utah,Salt_Desert,2018-10-31,2018-12-12,10,Pits,Med-Warm,3932
Utah,Salt_Desert,2018-10-31,2018-12-12,11,ConMod,Cool-Med,3933
Utah,Salt_Desert,2018-10-31,2018-12-12,12,Pits,Cool-Med,3934
Utah,Salt_Desert,2018-10-31,2018-12-12,13,Mulch,Cool-Med,3935
Utah,Salt_Desert,2018-10-31,2018-12-12,14,Control,None,3936
Utah,Salt_Desert,2018-10-31,2018-12-12,15,Seed,Med-Warm,3937
Utah,Salt_Desert,2018-10-31,2018-12-12,16,ConMod,Med-Warm,3938
Utah,Salt_Desert,2018-10-31,2018-12-12,17,ConMod,Cool-Med,3939
Utah,Salt_Desert,2018-10-31,2018-12-12,18,Pits,Med-Warm,3940
Utah,Salt_Desert,2018-10-31,2018-12-12,19,Seed,Cool-Med,3941
