Region,Site,Date_Seeded,Date_Monitored,SiteDateID,Plot,Treatment,PlotMix,SiteDatePlotID,CodeOriginal,Code,Name,Native,Duration,Lifeform,Count,Height,raw.row,SpeciesSeeded,PlantSource
Utah,UtahPJ,2018-10-29,2019-04-26,182,7,Mulch,Cool,4145,S-UNGR4,S-UNGR4.UtahPJ,"Seeded unknown grass 4, UtahPJ",Native,Unknown,Grass,1,35,10658,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,7,Mulch,Cool,4145,S-UNGR4,S-UNGR4.UtahPJ,"Seeded unknown grass 4, UtahPJ",Native,Unknown,Grass,17,40,10659,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,7,Mulch,Cool,4145,S-HEBO,HEBO,Hedysarum boreale,Native,Perennial,Forb,10,8,10660,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,7,Mulch,Cool,4145,MIGR,MIGR,Microsteris gracilis,Native,Annual,Forb,2,10,10661,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,7,Mulch,Cool,4145,BRTE,BRTE,Bromus tectorum,Introduced,Annual,Grass,5,35,10662,No,Introduced/Invasive
Utah,UtahPJ,2018-10-29,2019-04-26,182,8,ConMod,Cool,4146,S-HEBO,HEBO,Hedysarum boreale,Native,Perennial,Forb,3,12,10663,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,8,ConMod,Cool,4146,S-UNGR4,S-UNGR4.UtahPJ,"Seeded unknown grass 4, UtahPJ",Native,Unknown,Grass,13,25,10664,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,8,ConMod,Cool,4146,LECI4,LECI4,Leymus cinereus,Native,Perennial,Grass,7,25,10665,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,8,ConMod,Cool,4146,CETE5,CETE5,Ceratocephala testiculata,Introduced,Annual,Forb,1,5,10666,No,Introduced/Invasive
Utah,UtahPJ,2018-10-29,2019-04-26,182,8,ConMod,Cool,4146,CYAC,CYAC,Cymopterus acaulis,Native,Perennial,Forb,1,40,10667,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,8,ConMod,Cool,4146,MIGR,MIGR,Microsteris gracilis,Native,Annual,Forb,9,10,10668,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,8,ConMod,Cool,4146,SATR12,SATR12,Salsola tragus,Introduced,Annual,Forb,1,11,10669,No,Introduced/Invasive
Utah,UtahPJ,2018-10-29,2019-04-26,182,9,Seed,Cool,4147,S-HEBO,HEBO,Hedysarum boreale,Native,Perennial,Forb,1,15,10670,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,9,Seed,Cool,4147,S-UNGR4,S-UNGR4.UtahPJ,"Seeded unknown grass 4, UtahPJ",Native,Unknown,Grass,34,20,10671,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,9,Seed,Cool,4147,LECI4,LECI4,Leymus cinereus,Native,Perennial,Grass,4,80,10672,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,9,Seed,Cool,4147,UNFO5,UNFO5.UtahPJ,"Unknown forb 5, UtahPJ",Unknown,Unknown,Forb,2,20,10673,No,Unknown_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,9,Seed,Cool,4147,MIGR,MIGR,Microsteris gracilis,Native,Annual,Forb,5,5,10674,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,10,Pits,Cool-Med,4148,LILE3,LILE3,Linum lewisii,Native,Perennial,Forb,5,7,10675,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,10,Pits,Cool-Med,4148,HEMU3,HEMU3,Heliomeris multiflora,Native,Perennial,Forb,4,3,10676,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,10,Pits,Cool-Med,4148,ELEL5,ELEL5,Elymus elymoides,Native,Perennial,Grass,6,35,10677,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,11,Control,None,4149,UNFO6,UNFO6.UtahPJ,"Unknown forb 6, UtahPJ",Unknown,Unknown,Forb,1,10,10678,No,Unknown_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,11,Control,None,4149,BRTE,BRTE,Bromus tectorum,Introduced,Annual,Grass,1,15,10679,No,Introduced/Invasive
Utah,UtahPJ,2018-10-29,2019-04-26,182,11,Control,None,4149,CETE5,CETE5,Ceratocephala testiculata,Introduced,Annual,Forb,1,3,10680,No,Introduced/Invasive
Utah,UtahPJ,2018-10-29,2019-04-26,182,11,Control,None,4149,SPCO,SPCO,Sphaeralcea coccinea,Native,Perennial,Forb,1,8,10681,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,11,Control,None,4149,MIGR,MIGR,Microsteris gracilis,Native,Annual,Forb,5,5,10682,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,12,Mulch,Cool-Med,4150,BRTE,BRTE,Bromus tectorum,Introduced,Annual,Grass,2,40,10683,No,Introduced/Invasive
Utah,UtahPJ,2018-10-29,2019-04-26,182,12,Mulch,Cool-Med,4150,HEMU3,HEMU3,Heliomeris multiflora,Native,Perennial,Forb,1,10,10684,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,12,Mulch,Cool-Med,4150,MIGR,MIGR,Microsteris gracilis,Native,Annual,Forb,8,12,10685,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,12,Mulch,Cool-Med,4150,CETE5,CETE5,Ceratocephala testiculata,Introduced,Annual,Forb,6,6,10686,No,Introduced/Invasive
Utah,UtahPJ,2018-10-29,2019-04-26,182,12,Mulch,Cool-Med,4150,ELEL5,ELEL5,Elymus elymoides,Native,Perennial,Grass,6,20,10687,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,12,Mulch,Cool-Med,4150,S-PASM,PASM,Pascopyrum smithii,Native,Perennial,Grass,1,20,10688,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,12,Mulch,Cool-Med,4150,SATR12,SATR12,Salsola tragus,Introduced,Annual,Forb,4,10,10689,No,Introduced/Invasive
Utah,UtahPJ,2018-10-29,2019-04-26,182,13,Seed,Cool-Med,4151,S-UNGR2,S-UNGR2.UtahPJ,"Seeded unknown grass 2, UtahPJ",Native,Unknown,Grass,1,20,10690,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,13,Seed,Cool-Med,4151,CETE5,CETE5,Ceratocephala testiculata,Introduced,Annual,Forb,3,8,10691,No,Introduced/Invasive
Utah,UtahPJ,2018-10-29,2019-04-26,182,13,Seed,Cool-Med,4151,MIGR,MIGR,Microsteris gracilis,Native,Annual,Forb,15,10,10692,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,14,ConMod,Cool-Med,4152,HEMU3,HEMU3,Heliomeris multiflora,Native,Perennial,Forb,1,5,10693,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,14,ConMod,Cool-Med,4152,LILE3,LILE3,Linum lewisii,Native,Perennial,Forb,1,7,10694,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,14,ConMod,Cool-Med,4152,ELEL5,ELEL5,Elymus elymoides,Native,Perennial,Grass,3,35,10695,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,14,ConMod,Cool-Med,4152,UNFO2,UNFO2.UtahPJ,"Unknown forb 2, UtahPJ",Unknown,Unknown,Forb,1,15,10696,No,Unknown_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,14,ConMod,Cool-Med,4152,MIGR,MIGR,Microsteris gracilis,Native,Annual,Forb,15,10,10697,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,14,ConMod,Cool-Med,4152,CETE5,CETE5,Ceratocephala testiculata,Introduced,Annual,Forb,2,6,10698,No,Introduced/Invasive
Utah,UtahPJ,2018-10-29,2019-04-26,182,15,Pits,Cool,4153,S-HEBO,HEBO,Hedysarum boreale,Native,Perennial,Forb,9,11,10699,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,15,Pits,Cool,4153,S-UNGR4,S-UNGR4.UtahPJ,"Seeded unknown grass 4, UtahPJ",Native,Unknown,Grass,29,30,10700,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,15,Pits,Cool,4153,LECI4,LECI4,Leymus cinereus,Native,Perennial,Grass,1,30,10701,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,16,Mulch,Cool,4154,S-HEBO,HEBO,Hedysarum boreale,Native,Perennial,Forb,3,8,10702,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,16,Mulch,Cool,4154,S-UNGR4,S-UNGR4.UtahPJ,"Seeded unknown grass 4, UtahPJ",Native,Unknown,Grass,17,30,10703,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,16,Mulch,Cool,4154,LECI4,LECI4,Leymus cinereus,Native,Perennial,Grass,3,30,10704,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,16,Mulch,Cool,4154,CETE5,CETE5,Ceratocephala testiculata,Introduced,Annual,Forb,1,8,10705,No,Introduced/Invasive
Utah,UtahPJ,2018-10-29,2019-04-26,182,16,Mulch,Cool,4154,MIGR,MIGR,Microsteris gracilis,Native,Annual,Forb,12,8,10706,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,17,Seed,Cool,4155,S-HEBO,HEBO,Hedysarum boreale,Native,Perennial,Forb,5,12,10707,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,17,Seed,Cool,4155,UNFO6,UNFO6.UtahPJ,"Unknown forb 6, UtahPJ",Unknown,Unknown,Forb,1,6,10708,No,Unknown_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,17,Seed,Cool,4155,S-UNGR4,S-UNGR4.UtahPJ,"Seeded unknown grass 4, UtahPJ",Native,Unknown,Grass,23,35,10709,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,17,Seed,Cool,4155,LECI4,LECI4,Leymus cinereus,Native,Perennial,Grass,5,35,10710,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,17,Seed,Cool,4155,CETE5,CETE5,Ceratocephala testiculata,Introduced,Annual,Forb,2,10,10711,No,Introduced/Invasive
Utah,UtahPJ,2018-10-29,2019-04-26,182,17,Seed,Cool,4155,MIGR,MIGR,Microsteris gracilis,Native,Annual,Forb,7,10,10712,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,17,Seed,Cool,4155,SATR12,SATR12,Salsola tragus,Introduced,Annual,Forb,2,15,10713,No,Introduced/Invasive
Utah,UtahPJ,2018-10-29,2019-04-26,182,17,Seed,Cool,4155,BRTE,BRTE,Bromus tectorum,Introduced,Annual,Grass,5,30,10714,No,Introduced/Invasive
Utah,UtahPJ,2018-10-29,2019-04-26,182,18,ConMod,Cool,4156,S-HEBO,HEBO,Hedysarum boreale,Native,Perennial,Forb,5,7,10715,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,18,ConMod,Cool,4156,S-UNGR4,S-UNGR4.UtahPJ,"Seeded unknown grass 4, UtahPJ",Native,Unknown,Grass,26,25,10716,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,18,ConMod,Cool,4156,CETE5,CETE5,Ceratocephala testiculata,Introduced,Annual,Forb,13,6,10717,No,Introduced/Invasive
Utah,UtahPJ,2018-10-29,2019-04-26,182,18,ConMod,Cool,4156,MIGR,MIGR,Microsteris gracilis,Native,Annual,Forb,2,8,10718,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,18,ConMod,Cool,4156,UNFO6,UNFO6.UtahPJ,"Unknown forb 6, UtahPJ",Unknown,Unknown,Forb,3,10,10719,No,Unknown_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,19,Control,None,4157,CYAC,CYAC,Cymopterus acaulis,Native,Perennial,Forb,1,10,10720,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,19,Control,None,4157,CETE5,CETE5,Ceratocephala testiculata,Introduced,Annual,Forb,3,6,10721,No,Introduced/Invasive
Utah,UtahPJ,2018-10-29,2019-04-26,182,19,Control,None,4157,MIGR,MIGR,Microsteris gracilis,Native,Annual,Forb,2,9,10722,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,20,Mulch,Cool-Med,4158,UNFO2,UNFO2.UtahPJ,"Unknown forb 2, UtahPJ",Unknown,Unknown,Forb,1,25,10723,No,Unknown_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,20,Mulch,Cool-Med,4158,S-UNGR2,S-UNGR2.UtahPJ,"Seeded unknown grass 2, UtahPJ",Native,Unknown,Grass,1,28,10724,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,20,Mulch,Cool-Med,4158,ELEL5,ELEL5,Elymus elymoides,Native,Perennial,Grass,1,28,10725,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,20,Mulch,Cool-Med,4158,MIGR,MIGR,Microsteris gracilis,Native,Annual,Forb,2,10,10726,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,20,Mulch,Cool-Med,4158,LILE3,LILE3,Linum lewisii,Native,Perennial,Forb,1,6,10727,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,20,Mulch,Cool-Med,4158,HEMU3,HEMU3,Heliomeris multiflora,Native,Perennial,Forb,2,4,10728,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,20,Mulch,Cool-Med,4158,BRTE,BRTE,Bromus tectorum,Introduced,Annual,Grass,1,12,10729,No,Introduced/Invasive
Utah,UtahPJ,2018-10-29,2019-04-26,182,21,Seed,Cool-Med,4159,CYAC,CYAC,Cymopterus acaulis,Native,Perennial,Forb,2,25,10730,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,21,Seed,Cool-Med,4159,CETE5,CETE5,Ceratocephala testiculata,Introduced,Annual,Forb,2,5,10731,No,Introduced/Invasive
Utah,UtahPJ,2018-10-29,2019-04-26,182,21,Seed,Cool-Med,4159,MIGR,MIGR,Microsteris gracilis,Native,Annual,Forb,22,15,10732,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,21,Seed,Cool-Med,4159,UNFO6,UNFO6.UtahPJ,"Unknown forb 6, UtahPJ",Unknown,Unknown,Forb,2,5,10733,No,Unknown_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,21,Seed,Cool-Med,4159,BRTE,BRTE,Bromus tectorum,Introduced,Annual,Grass,1,20,10734,No,Introduced/Invasive
Utah,UtahPJ,2018-10-29,2019-04-26,182,21,Seed,Cool-Med,4159,S-UNGR2,S-UNGR2.UtahPJ,"Seeded unknown grass 2, UtahPJ",Native,Unknown,Grass,4,25,10735,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,21,Seed,Cool-Med,4159,S-PASM,PASM,Pascopyrum smithii,Native,Perennial,Grass,2,25,10736,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,22,ConMod,Cool-Med,4160,ELEL5,ELEL5,Elymus elymoides,Native,Perennial,Grass,5,20,10737,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,22,ConMod,Cool-Med,4160,S-PASM,PASM,Pascopyrum smithii,Native,Perennial,Grass,1,20,10738,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,22,ConMod,Cool-Med,4160,MIGR,MIGR,Microsteris gracilis,Native,Annual,Forb,6,5,10739,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,22,ConMod,Cool-Med,4160,UNFO6,UNFO6.UtahPJ,"Unknown forb 6, UtahPJ",Unknown,Unknown,Forb,8,5,10740,No,Unknown_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,22,ConMod,Cool-Med,4160,LILE3,LILE3,Linum lewisii,Native,Perennial,Forb,1,6,10741,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,22,ConMod,Cool-Med,4160,BRTE,BRTE,Bromus tectorum,Introduced,Annual,Grass,3,25,10742,No,Introduced/Invasive
Utah,UtahPJ,2018-10-29,2019-04-26,182,23,Pits,Cool-Med,4161,S-UNGR2,S-UNGR2.UtahPJ,"Seeded unknown grass 2, UtahPJ",Native,Unknown,Grass,1,30,10743,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,23,Pits,Cool-Med,4161,S-PASM,PASM,Pascopyrum smithii,Native,Perennial,Grass,1,30,10744,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,23,Pits,Cool-Med,4161,ELEL5,ELEL5,Elymus elymoides,Native,Perennial,Grass,2,30,10745,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,23,Pits,Cool-Med,4161,LILE3,LILE3,Linum lewisii,Native,Perennial,Forb,3,5,10746,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,23,Pits,Cool-Med,4161,UNFO6,UNFO6.UtahPJ,"Unknown forb 6, UtahPJ",Unknown,Unknown,Forb,1,3,10747,No,Unknown_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,24,Mulch,Cool,4162,S-UNGR4,S-UNGR4.UtahPJ,"Seeded unknown grass 4, UtahPJ",Native,Unknown,Grass,6,30,10748,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,24,Mulch,Cool,4162,LECI4,LECI4,Leymus cinereus,Native,Perennial,Grass,3,30,10749,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,24,Mulch,Cool,4162,UNFO7,UNFO7.UtahPJ,"Unknown forb 7, UtahPJ",Unknown,Unknown,Forb,1,4,10750,No,Unknown_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,24,Mulch,Cool,4162,MIGR,MIGR,Microsteris gracilis,Native,Annual,Forb,2,5,10751,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,24,Mulch,Cool,4162,SATR12,SATR12,Salsola tragus,Introduced,Annual,Forb,2,15,10752,No,Introduced/Invasive
Utah,UtahPJ,2018-10-29,2019-04-26,182,25,Seed,Cool,4163,S-HEBO,HEBO,Hedysarum boreale,Native,Perennial,Forb,1,6,10753,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,25,Seed,Cool,4163,BRTE,BRTE,Bromus tectorum,Introduced,Annual,Grass,5,35,10754,No,Introduced/Invasive
Utah,UtahPJ,2018-10-29,2019-04-26,182,25,Seed,Cool,4163,UNFO6,UNFO6.UtahPJ,"Unknown forb 6, UtahPJ",Unknown,Unknown,Forb,1,8,10755,No,Unknown_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,25,Seed,Cool,4163,MIGR,MIGR,Microsteris gracilis,Native,Annual,Forb,10,15,10756,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,25,Seed,Cool,4163,SATR12,SATR12,Salsola tragus,Introduced,Annual,Forb,1,5,10757,No,Introduced/Invasive
Utah,UtahPJ,2018-10-29,2019-04-26,182,25,Seed,Cool,4163,CYAC,CYAC,Cymopterus acaulis,Native,Perennial,Forb,1,20,10758,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,25,Seed,Cool,4163,CETE5,CETE5,Ceratocephala testiculata,Introduced,Annual,Forb,7,6,10759,No,Introduced/Invasive
Utah,UtahPJ,2018-10-29,2019-04-26,182,26,Pits,Cool,4164,S-HEBO,HEBO,Hedysarum boreale,Native,Perennial,Forb,2,8,10760,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,26,Pits,Cool,4164,S-UNGR4,S-UNGR4.UtahPJ,"Seeded unknown grass 4, UtahPJ",Native,Unknown,Grass,7,32,10761,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,26,Pits,Cool,4164,LECI4,LECI4,Leymus cinereus,Native,Perennial,Grass,4,32,10762,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,26,Pits,Cool,4164,MIGR,MIGR,Microsteris gracilis,Native,Annual,Forb,1,10,10763,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,27,ConMod,Cool,4165,S-HEBO,HEBO,Hedysarum boreale,Native,Perennial,Forb,4,16,10764,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,27,ConMod,Cool,4165,UNFO8,UNFO8.UtahPJ,"Unknown forb 8, UtahPJ",Unknown,Unknown,Forb,4,85,10765,No,Unknown_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,27,ConMod,Cool,4165,MIGR,MIGR,Microsteris gracilis,Native,Annual,Forb,3,10,10766,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,27,ConMod,Cool,4165,S-UNGR4,S-UNGR4.UtahPJ,"Seeded unknown grass 4, UtahPJ",Native,Unknown,Grass,11,30,10767,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,27,ConMod,Cool,4165,UNFO7,UNFO7.UtahPJ,"Unknown forb 7, UtahPJ",Unknown,Unknown,Forb,1,5,10768,No,Unknown_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,28,Pits,Cool-Med,4166,HEMU3,HEMU3,Heliomeris multiflora,Native,Perennial,Forb,1,4,10769,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,28,Pits,Cool-Med,4166,S-UNGR2,S-UNGR2.UtahPJ,"Seeded unknown grass 2, UtahPJ",Native,Unknown,Grass,1,20,10770,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,29,Mulch,Cool-Med,4167,UNFO6,UNFO6.UtahPJ,"Unknown forb 6, UtahPJ",Unknown,Unknown,Forb,10,6,10771,No,Unknown_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,29,Mulch,Cool-Med,4167,MIGR,MIGR,Microsteris gracilis,Native,Annual,Forb,3,3,10772,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,29,Mulch,Cool-Med,4167,S-UNGR2,S-UNGR2.UtahPJ,"Seeded unknown grass 2, UtahPJ",Native,Unknown,Grass,1,32,10773,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,29,Mulch,Cool-Med,4167,SATR12,SATR12,Salsola tragus,Introduced,Annual,Forb,1,15,10774,No,Introduced/Invasive
Utah,UtahPJ,2018-10-29,2019-04-26,182,29,Mulch,Cool-Med,4167,ELEL5,ELEL5,Elymus elymoides,Native,Perennial,Grass,1,20,10775,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,30,Seed,Cool-Med,4169,S-UNGR2,S-UNGR2.UtahPJ,"Seeded unknown grass 2, UtahPJ",Native,Unknown,Grass,3,35,10776,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,30,Seed,Cool-Med,4169,PHLO2,PHLO2,Phlox longifolia,Native,Perennial,Forb,4,30,10777,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,30,Seed,Cool-Med,4169,MIGR,MIGR,Microsteris gracilis,Native,Annual,Forb,3,7,10778,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,30,Seed,Cool-Med,4169,SATR12,SATR12,Salsola tragus,Introduced,Annual,Forb,1,10,10779,No,Introduced/Invasive
Utah,UtahPJ,2018-10-29,2019-04-26,182,31,ConMod,Cool-Med,4170,PHLO2,PHLO2,Phlox longifolia,Native,Perennial,Forb,2,40,10780,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,31,ConMod,Cool-Med,4170,MIGR,MIGR,Microsteris gracilis,Native,Annual,Forb,4,15,10781,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,31,ConMod,Cool-Med,4170,UNGR1,UNGR1.UtahPJ,"Unknown grass 1, UtahPJ",Unknown,Unknown,Grass,1,100,10782,No,Unknown_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,31,ConMod,Cool-Med,4170,LILE3,LILE3,Linum lewisii,Native,Perennial,Forb,4,7,10783,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,31,ConMod,Cool-Med,4170,BRTE,BRTE,Bromus tectorum,Introduced,Annual,Grass,3,12,10784,No,Introduced/Invasive
Utah,UtahPJ,2018-10-29,2019-04-26,182,31,ConMod,Cool-Med,4170,UNFO6,UNFO6.UtahPJ,"Unknown forb 6, UtahPJ",Unknown,Unknown,Forb,5,4,10785,No,Unknown_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,32,Pits,Cool,4171,S-HEBO,HEBO,Hedysarum boreale,Native,Perennial,Forb,1,15,10786,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,32,Pits,Cool,4171,S-UNGR4,S-UNGR4.UtahPJ,"Seeded unknown grass 4, UtahPJ",Native,Unknown,Grass,16,27,10787,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,32,Pits,Cool,4171,LECI4,LECI4,Leymus cinereus,Native,Perennial,Grass,2,27,10788,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,33,ConMod,Cool,4172,S-HEBO,HEBO,Hedysarum boreale,Native,Perennial,Forb,2,18,10789,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,33,ConMod,Cool,4172,HECO26,HECO26,Hesperostipa comata,Native,Perennial,Grass,1,70,10790,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,33,ConMod,Cool,4172,S-UNGR4,S-UNGR4.UtahPJ,"Seeded unknown grass 4, UtahPJ",Native,Unknown,Grass,2,40,10791,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,33,ConMod,Cool,4172,BRTE,BRTE,Bromus tectorum,Introduced,Annual,Grass,1,15,10792,No,Introduced/Invasive
Utah,UtahPJ,2018-10-29,2019-04-26,182,33,ConMod,Cool,4172,MIGR,MIGR,Microsteris gracilis,Native,Annual,Forb,1,10,10793,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,34,Control,None,4173,UNGR1,UNGR1.UtahPJ,"Unknown grass 1, UtahPJ",Unknown,Unknown,Grass,1,10,10794,No,Unknown_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,34,Control,None,4173,MIGR,MIGR,Microsteris gracilis,Native,Annual,Forb,2,50,10795,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,34,Control,None,4173,LECI4,LECI4,Leymus cinereus,Native,Perennial,Grass,5,40,10796,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,35,Seed,Cool,4175,UNGR1,UNGR1.UtahPJ,"Unknown grass 1, UtahPJ",Unknown,Unknown,Grass,3,90,10797,No,Unknown_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,35,Seed,Cool,4175,S-HEBO,HEBO,Hedysarum boreale,Native,Perennial,Forb,3,10,10798,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,35,Seed,Cool,4175,S-UNGR4,S-UNGR4.UtahPJ,"Seeded unknown grass 4, UtahPJ",Native,Unknown,Grass,8,25,10799,Yes,Seeded
Utah,UtahPJ,2018-10-29,2019-04-26,182,35,Seed,Cool,4175,MIGR,MIGR,Microsteris gracilis,Native,Annual,Forb,1,10,10800,No,Native_recruit
Utah,UtahPJ,2018-10-29,2019-04-26,182,35,Seed,Cool,4175,PHLO2,PHLO2,Phlox longifolia,Native,Perennial,Forb,1,18,10801,No,Native_recruit
