Region,Site,Date_Seeded,Date_Monitored,Plot,Treatment,PlotMix,SiteDatePlotID,SiteDateID,CodeOriginal,Code,Name,Native,Duration,Lifeform,SpeciesSeeded,ObsSource,PlantSource
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,28,Pits,Cool,3602,115,HIIN3,HIIN3,Hirschfeldia incana,Introduced,Unknown,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,28,Pits,Cool,3602,115,LAGL5,LAGL5,Layia glandulosa,Native,Annual,Forb,Yes,subplot,Seeded
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,28,Pits,Cool,3602,115,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,No,subplot,Native_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,28,Pits,Cool,3602,115,SIAL2,SIAL2,Sisymbrium altissimum,Introduced,Annual,Forb,No,2x2,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,28,Pits,Cool,3602,115,UNFO2A,UNFO2A.AVRCD,"Unknown forb 2A, AVRCD",Unknown,Unknown,Forb,No,subplot,Unknown_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,29,Seed,Warm,3603,115,AMTE3,AMTE3,Amsinckia tessellata,Native,Annual,Forb,No,subplot,Native_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,29,Seed,Warm,3603,115,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,29,Seed,Warm,3603,115,ERIN4,ERIN4,Eriogonum inflatum,Native,Unknown,Forb,Yes,subplot,Seeded
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,29,Seed,Warm,3603,115,LACA7,LACA7,Lasthenia californica,Native,Unknown,Forb,No,2x2,Native_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,29,Seed,Warm,3603,115,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,No,subplot,Native_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,29,Seed,Warm,3603,115,SIAL2,SIAL2,Sisymbrium altissimum,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,30,ConMod,Warm,3604,115,AMTE3,AMTE3,Amsinckia tessellata,Native,Annual,Forb,No,subplot,Native_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,30,ConMod,Warm,3604,115,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,30,ConMod,Warm,3604,115,HIIN3,HIIN3,Hirschfeldia incana,Introduced,Unknown,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,30,ConMod,Warm,3604,115,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,31,Seed,Cool,3605,115,AMTE3,AMTE3,Amsinckia tessellata,Native,Annual,Forb,No,subplot,Native_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,31,Seed,Cool,3605,115,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,31,Seed,Cool,3605,115,HIIN3,HIIN3,Hirschfeldia incana,Introduced,Unknown,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,31,Seed,Cool,3605,115,LAGL5,LAGL5,Layia glandulosa,Native,Annual,Forb,Yes,subplot,Seeded
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,31,Seed,Cool,3605,115,SIAL2,SIAL2,Sisymbrium altissimum,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,32,Control,None,3606,115,AMTE3,AMTE3,Amsinckia tessellata,Native,Annual,Forb,No,subplot,Native_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,32,Control,None,3606,115,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,32,Control,None,3606,115,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,No,2x2,Native_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,32,Control,None,3606,115,SIAL2,SIAL2,Sisymbrium altissimum,Introduced,Annual,Forb,No,2x2,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,33,Pellets,Warm,3607,115,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,33,Pellets,Warm,3607,115,ERIN4,ERIN4,Eriogonum inflatum,Native,Unknown,Forb,Yes,2x2,Seeded
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,33,Pellets,Warm,3607,115,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,No,subplot,Native_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,33,Pellets,Warm,3607,115,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,33,Pellets,Warm,3607,115,SIAL2,SIAL2,Sisymbrium altissimum,Introduced,Annual,Forb,No,2x2,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,34,Pits,Warm,3608,115,AMTE3,AMTE3,Amsinckia tessellata,Native,Annual,Forb,No,2x2,Native_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,34,Pits,Warm,3608,115,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,2x2,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,34,Pits,Warm,3608,115,ERIN4,ERIN4,Eriogonum inflatum,Native,Unknown,Forb,Yes,subplot,Seeded
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,34,Pits,Warm,3608,115,HIIN3,HIIN3,Hirschfeldia incana,Introduced,Unknown,Forb,No,2x2,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,34,Pits,Warm,3608,115,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,No,2x2,Native_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,35,Mulch,Warm,3609,115,AMTE3,AMTE3,Amsinckia tessellata,Native,Annual,Forb,No,subplot,Native_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,35,Mulch,Warm,3609,115,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,35,Mulch,Warm,3609,115,ERIN4,ERIN4,Eriogonum inflatum,Native,Unknown,Forb,Yes,2x2,Seeded
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,35,Mulch,Warm,3609,115,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,No,2x2,Native_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,35,Mulch,Warm,3609,115,SIAL2,SIAL2,Sisymbrium altissimum,Introduced,Annual,Forb,No,2x2,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,36,ConMod,Cool,3610,115,AMTE3,AMTE3,Amsinckia tessellata,Native,Annual,Forb,No,subplot,Native_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,36,ConMod,Cool,3610,115,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,36,ConMod,Cool,3610,115,HIIN3,HIIN3,Hirschfeldia incana,Introduced,Unknown,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,36,ConMod,Cool,3610,115,LACA7,LACA7,Lasthenia californica,Native,Unknown,Forb,No,subplot,Native_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,36,ConMod,Cool,3610,115,LAGL5,LAGL5,Layia glandulosa,Native,Annual,Forb,Yes,subplot,Seeded
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,36,ConMod,Cool,3610,115,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,No,subplot,Native_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,36,ConMod,Cool,3610,115,SIAL2,SIAL2,Sisymbrium altissimum,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,37,Pellets,Cool,3611,115,AMTE3,AMTE3,Amsinckia tessellata,Native,Annual,Forb,No,subplot,Native_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,37,Pellets,Cool,3611,115,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,37,Pellets,Cool,3611,115,LEFR2,LEFR2,Lepidium fremontii,Native,Perennial,Shrub,Yes,subplot,Seeded
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,37,Pellets,Cool,3611,115,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,No,subplot,Native_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,37,Pellets,Cool,3611,115,SIAL2,SIAL2,Sisymbrium altissimum,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,38,Mulch,Cool,3612,115,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,38,Mulch,Cool,3612,115,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,No,subplot,Native_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,38,Mulch,Cool,3612,115,SIAL2,SIAL2,Sisymbrium altissimum,Introduced,Annual,Forb,No,2x2,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,39,Seed,Warm,3613,115,AMTE3,AMTE3,Amsinckia tessellata,Native,Annual,Forb,No,subplot,Native_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,39,Seed,Warm,3613,115,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,39,Seed,Warm,3613,115,ERIN4,ERIN4,Eriogonum inflatum,Native,Unknown,Forb,Yes,subplot,Seeded
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,39,Seed,Warm,3613,115,HIIN3,HIIN3,Hirschfeldia incana,Introduced,Unknown,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,39,Seed,Warm,3613,115,MADI6,MADI6,Matricaria discoidea,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,39,Seed,Warm,3613,115,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,No,subplot,Native_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,39,Seed,Warm,3613,115,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,39,Seed,Warm,3613,115,SIAL2,SIAL2,Sisymbrium altissimum,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,40,Pits,Cool,3614,115,AMTE3,AMTE3,Amsinckia tessellata,Native,Annual,Forb,No,2x2,Native_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,40,Pits,Cool,3614,115,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,Yes,subplot,Seeded
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,40,Pits,Cool,3614,115,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,2x2,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,40,Pits,Cool,3614,115,LACA7,LACA7,Lasthenia californica,Native,Unknown,Forb,No,2x2,Native_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,40,Pits,Cool,3614,115,LAGL5,LAGL5,Layia glandulosa,Native,Annual,Forb,Yes,subplot,Seeded
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,40,Pits,Cool,3614,115,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,No,2x2,Native_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,40,Pits,Cool,3614,115,SIAL2,SIAL2,Sisymbrium altissimum,Introduced,Annual,Forb,No,2x2,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,40,Pits,Cool,3614,115,UNFO2A,UNFO2A.AVRCD,"Unknown forb 2A, AVRCD",Unknown,Unknown,Forb,No,subplot,Unknown_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,41,ConMod,Warm,3615,115,AMTE3,AMTE3,Amsinckia tessellata,Native,Annual,Forb,No,subplot,Native_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,41,ConMod,Warm,3615,115,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,41,ConMod,Warm,3615,115,HIIN3,HIIN3,Hirschfeldia incana,Introduced,Unknown,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,42,Pellets,Warm,3616,115,AMTE3,AMTE3,Amsinckia tessellata,Native,Annual,Forb,No,subplot,Native_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,42,Pellets,Warm,3616,115,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,42,Pellets,Warm,3616,115,ERIN4,ERIN4,Eriogonum inflatum,Native,Unknown,Forb,Yes,subplot,Seeded
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,42,Pellets,Warm,3616,115,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,42,Pellets,Warm,3616,115,SIAL2,SIAL2,Sisymbrium altissimum,Introduced,Annual,Forb,No,2x2,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,43,Pits,Warm,3617,115,AMTE3,AMTE3,Amsinckia tessellata,Native,Annual,Forb,No,subplot,Native_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,43,Pits,Warm,3617,115,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,43,Pits,Warm,3617,115,ERIN4,ERIN4,Eriogonum inflatum,Native,Unknown,Forb,Yes,subplot,Seeded
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,43,Pits,Warm,3617,115,HIIN3,HIIN3,Hirschfeldia incana,Introduced,Unknown,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,43,Pits,Warm,3617,115,MADI6,MADI6,Matricaria discoidea,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,43,Pits,Warm,3617,115,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,No,subplot,Native_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,43,Pits,Warm,3617,115,SIAL2,SIAL2,Sisymbrium altissimum,Introduced,Annual,Forb,No,2x2,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,44,Mulch,Warm,3618,115,AMTE3,AMTE3,Amsinckia tessellata,Native,Annual,Forb,No,subplot,Native_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,44,Mulch,Warm,3618,115,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,44,Mulch,Warm,3618,115,ERIN4,ERIN4,Eriogonum inflatum,Native,Unknown,Forb,Yes,subplot,Seeded
Mojave,AVRCD,2020-03-17T00:00:00Z,2020-04-30T00:00:00Z,44,Mulch,Warm,3618,115,SIAL2,SIAL2,Sisymbrium altissimum,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,1,ConMod,Cool,3663,116,BRRU2,BRRU2,Bromus rubens,Introduced,Annual,Grass,No,2x2,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,1,ConMod,Cool,3663,116,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,1,ConMod,Cool,3663,116,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,2x2,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,1,ConMod,Cool,3663,116,SIAL2,SIAL2,Sisymbrium altissimum,Introduced,Annual,Forb,No,2x2,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,2,Mulch,Cool,3664,116,AMTE3,AMTE3,Amsinckia tessellata,Native,Annual,Forb,No,2x2,Native_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,2,Mulch,Cool,3664,116,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,Yes,2x2,Seeded
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,2,Mulch,Cool,3664,116,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,2,Mulch,Cool,3664,116,LAGL5,LAGL5,Layia glandulosa,Native,Annual,Forb,Yes,2x2,Seeded
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,2,Mulch,Cool,3664,116,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,2x2,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,2,Mulch,Cool,3664,116,SIAL2,SIAL2,Sisymbrium altissimum,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,3,Mulch,Warm,3665,116,BRRU2,BRRU2,Bromus rubens,Introduced,Annual,Grass,No,2x2,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,3,Mulch,Warm,3665,116,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,3,Mulch,Warm,3665,116,HIIN3,HIIN3,Hirschfeldia incana,Introduced,Unknown,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,3,Mulch,Warm,3665,116,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,3,Mulch,Warm,3665,116,SIAL2,SIAL2,Sisymbrium altissimum,Introduced,Annual,Forb,No,2x2,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,4,Pellets,Cool,3666,116,AMTE3,AMTE3,Amsinckia tessellata,Native,Annual,Forb,No,2x2,Native_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,4,Pellets,Cool,3666,116,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,4,Pellets,Cool,3666,116,HIIN3,HIIN3,Hirschfeldia incana,Introduced,Unknown,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,4,Pellets,Cool,3666,116,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,No,2x2,Native_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,4,Pellets,Cool,3666,116,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,2x2,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,5,Pits,Cool,3667,116,AMTE3,AMTE3,Amsinckia tessellata,Native,Annual,Forb,No,2x2,Native_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,5,Pits,Cool,3667,116,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,Yes,subplot,Seeded
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,5,Pits,Cool,3667,116,BRRU2,BRRU2,Bromus rubens,Introduced,Annual,Grass,No,2x2,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,5,Pits,Cool,3667,116,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,5,Pits,Cool,3667,116,ERFA2,ERFA2,Eriogonum fasciculatum,Native,Perennial,Forb,Yes,subplot,Seeded
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,5,Pits,Cool,3667,116,HIIN3,HIIN3,Hirschfeldia incana,Introduced,Unknown,Forb,No,2x2,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,5,Pits,Cool,3667,116,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,5,Pits,Cool,3667,116,SIAL2,SIAL2,Sisymbrium altissimum,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,6,Mulch,Cool,3668,116,AMTE3,AMTE3,Amsinckia tessellata,Native,Annual,Forb,No,2x2,Native_recruit
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,6,Mulch,Cool,3668,116,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,Yes,2x2,Seeded
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,6,Mulch,Cool,3668,116,BRRU2,BRRU2,Bromus rubens,Introduced,Annual,Grass,No,2x2,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,6,Mulch,Cool,3668,116,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,6,Mulch,Cool,3668,116,ERFA2,ERFA2,Eriogonum fasciculatum,Native,Perennial,Forb,Yes,2x2,Seeded
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,6,Mulch,Cool,3668,116,LAGL5,LAGL5,Layia glandulosa,Native,Annual,Forb,Yes,2x2,Seeded
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,6,Mulch,Cool,3668,116,SIAL2,SIAL2,Sisymbrium altissimum,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,7,Seed,Cool,3669,116,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,Yes,2x2,Seeded
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,7,Seed,Cool,3669,116,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,subplot,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,7,Seed,Cool,3669,116,ERFA2,ERFA2,Eriogonum fasciculatum,Native,Perennial,Forb,Yes,2x2,Seeded
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,7,Seed,Cool,3669,116,HIIN3,HIIN3,Hirschfeldia incana,Introduced,Unknown,Forb,No,2x2,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,7,Seed,Cool,3669,116,LAGL5,LAGL5,Layia glandulosa,Native,Annual,Forb,Yes,2x2,Seeded
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,7,Seed,Cool,3669,116,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,2x2,Introduced/Invasive
Mojave,AVRCD,2020-03-17T00:00:00Z,2021-04-06T00:00:00Z,7,Seed,Cool,3669,116,SIAL2,SIAL2,Sisymbrium altissimum,Introduced,Annual,Forb,No,2x2,Introduced/Invasive
