Region,Site,Date_Seeded,Date_Monitored,Plot,Treatment,PlotMix,CodeOriginal,Code,Name,Native,Duration,Lifeform,Count,Height,raw.row,MonitorID,SpeciesSeeded
Colorado Plateau,MOWE,2018-08-30,2018-10-31,17,Seed,Warm,SECO10,SECO10,Senna covesii,Native,Perennial,Forb,1,12,5736,1530,Yes
Colorado Plateau,MOWE,2018-08-30,2018-10-31,17,Seed,Warm,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,2,6,5737,1530,Yes
Colorado Plateau,MOWE,2018-08-30,2018-10-31,17,Seed,Warm,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,1,2,5738,1530,Yes
Colorado Plateau,MOWE,2018-08-30,2018-10-31,17,Seed,Warm,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,13,24,5739,1530,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,17,Seed,Warm,UNGR2,UNGR2.MOWE,"Unknown grass 2, MOWE",Native,Unknown,Grass,4,24,5740,1530,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,17,Seed,Warm,UNFO4,UNFO4.MOWE,"Unknown forb 4, MOWE",Unknown,Unknown,Forb,1,4,5741,1530,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,17,Seed,Warm,CHAL11,CHAL11,Chamaesyce albomarginata,Native,Perennial,Forb,3,2,5742,1530,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,18,Pits,Med-Warm,KRLA2,KRLA2,Krascheninnikovia lanata,Native,Perennial,Shrub,1,6,5743,1531,Yes
Colorado Plateau,MOWE,2018-08-30,2018-10-31,18,Pits,Med-Warm,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,14,24,5744,1531,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,18,Pits,Med-Warm,UNGR2,UNGR2.MOWE,"Unknown grass 2, MOWE",Native,Unknown,Grass,1,7,5745,1531,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,19,Mulch,Med-Warm,UNGR2,UNGR2.MOWE,"Unknown grass 2, MOWE",Native,Unknown,Grass,11,56,5746,1532,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,19,Mulch,Med-Warm,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,42,36,5747,1532,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,20,ConMod,Med-Warm,UNGR2,UNGR2.MOWE,"Unknown grass 2, MOWE",Native,Unknown,Grass,1,45,5748,1533,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,20,ConMod,Med-Warm,UNGR2,UNGR2.MOWE,"Unknown grass 2, MOWE",Native,Unknown,Grass,3,36,5749,1533,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,20,ConMod,Med-Warm,UNFO4,UNFO4.MOWE,"Unknown forb 4, MOWE",Unknown,Unknown,Forb,1,11,5750,1533,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,20,ConMod,Med-Warm,UNGR2,UNGR2.MOWE,"Unknown grass 2, MOWE",Native,Unknown,Grass,3,21,5751,1533,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,20,ConMod,Med-Warm,SOEL,SOEL,Solanum elaeagnifolium,Native,Perennial,Forb,3,6,5752,1533,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,21,Seed,Med-Warm,KRLA2,KRLA2,Krascheninnikovia lanata,Native,Perennial,Shrub,1,3,5753,1534,Yes
Colorado Plateau,MOWE,2018-08-30,2018-10-31,21,Seed,Med-Warm,UNGR2,UNGR2.MOWE,"Unknown grass 2, MOWE",Native,Unknown,Grass,1,6,5754,1534,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,21,Seed,Med-Warm,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,4,21,5755,1534,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,22,Control,None,UNFO4,UNFO4.MOWE,"Unknown forb 4, MOWE",Unknown,Unknown,Forb,5,9,5756,1535,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,22,Control,None,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,1,39,5757,1535,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,22,Control,None,UNGR2,UNGR2.MOWE,"Unknown grass 2, MOWE",Native,Unknown,Grass,2,51,5758,1535,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,22,Control,None,CHAL11,CHAL11,Chamaesyce albomarginata,Native,Perennial,Forb,3,2,5759,1535,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,23,Mulch,Warm,ASTU,ASTU,Asclepias tuberosa,Native,Perennial,Forb,4,25,5760,1536,Yes
Colorado Plateau,MOWE,2018-08-30,2018-10-31,23,Mulch,Warm,SECO10,SECO10,Senna covesii,Native,Perennial,Forb,2,9,5761,1536,Yes
Colorado Plateau,MOWE,2018-08-30,2018-10-31,23,Mulch,Warm,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,12,6,5762,1536,Yes
Colorado Plateau,MOWE,2018-08-30,2018-10-31,23,Mulch,Warm,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,36,34,5763,1536,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,23,Mulch,Warm,SOEL,SOEL,Solanum elaeagnifolium,Native,Perennial,Forb,1,47,5764,1536,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,23,Mulch,Warm,TRTE,TRTE,Tribulus terrestris,Introduced,Annual,Forb,1,12,5765,1536,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,24,Pits,Warm,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,1,8,5766,1537,Yes
Colorado Plateau,MOWE,2018-08-30,2018-10-31,24,Pits,Warm,SECO10,SECO10,Senna covesii,Native,Perennial,Forb,1,4,5767,1537,Yes
Colorado Plateau,MOWE,2018-08-30,2018-10-31,24,Pits,Warm,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,16,19,5768,1537,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,24,Pits,Warm,SOEL,SOEL,Solanum elaeagnifolium,Native,Perennial,Forb,4,28,5769,1537,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,25,Seed,Warm,SECO10,SECO10,Senna covesii,Native,Perennial,Forb,1,20,5770,1538,Yes
Colorado Plateau,MOWE,2018-08-30,2018-10-31,25,Seed,Warm,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,27,42,5771,1538,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,26,Control,None,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,8,26,5772,1539,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,26,Control,None,UNGR2,UNGR2.MOWE,"Unknown grass 2, MOWE",Native,Unknown,Grass,4,27,5773,1539,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,27,Mulch,Med-Warm,UNGR2,UNGR2.MOWE,"Unknown grass 2, MOWE",Native,Unknown,Grass,4,29,5774,1540,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,27,Mulch,Med-Warm,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,2,13,5775,1540,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,28,ConMod,Warm,UNGR,UNGR.MOWE,"Unknown grass, MOWE",Native,Unknown,Grass,1,37,5776,1541,Yes
Colorado Plateau,MOWE,2018-08-30,2018-10-31,28,ConMod,Warm,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,8,21,5777,1541,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,28,ConMod,Warm,UNGR2,UNGR2.MOWE,"Unknown grass 2, MOWE",Native,Unknown,Grass,4,30,5778,1541,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,28,ConMod,Warm,SOEL,SOEL,Solanum elaeagnifolium,Native,Perennial,Forb,1,13,5779,1541,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,28,ConMod,Warm,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,1,4,5780,1541,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,29,Control,None,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,19,44,5781,1542,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,29,Control,None,UNGR2,UNGR2.MOWE,"Unknown grass 2, MOWE",Native,Unknown,Grass,2,11,5782,1542,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,29,Control,None,UNGR3,UNGR3.MOWE,"Unknown grass 3, MOWE",Unknown,Unknown,Grass,3,49,5783,1542,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,30,Seed,Med-Warm,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,5,41,5784,1543,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,30,Seed,Med-Warm,CHAL11,CHAL11,Chamaesyce albomarginata,Native,Perennial,Forb,1,2,5785,1543,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,30,Seed,Med-Warm,TRTE,TRTE,Tribulus terrestris,Introduced,Annual,Forb,1,4,5786,1543,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,30,Seed,Med-Warm,SATR12,SATR12,Salsola tragus,Introduced,Annual,Forb,1,35,5787,1543,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,31,Pits,Med-Warm,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,6,22,5788,1544,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,31,Pits,Med-Warm,UNGR2,UNGR2.MOWE,"Unknown grass 2, MOWE",Native,Unknown,Grass,1,4,5789,1544,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,31,Pits,Med-Warm,PEPA8,PEPA8,Penstemon palmeri,Native,Perennial,Forb,1,2,5790,1544,Yes
Colorado Plateau,MOWE,2018-08-30,2018-10-31,32,ConMod,Med-Warm,UNGR,UNGR.MOWE,"Unknown grass, MOWE",Native,Unknown,Grass,7,72,5791,1545,Yes
Colorado Plateau,MOWE,2018-08-30,2018-10-31,32,ConMod,Med-Warm,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,61,39,5792,1545,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,32,ConMod,Med-Warm,CHAL11,CHAL11,Chamaesyce albomarginata,Native,Perennial,Forb,4,2,5793,1545,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,33,Mulch,Warm,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,1,3,5794,1546,Yes
Colorado Plateau,MOWE,2018-08-30,2018-10-31,33,Mulch,Warm,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,12,26,5795,1546,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,33,Mulch,Warm,UNFO1,UNFO1.MOWE,"Unknown forb 1, MOWE",Unknown,Unknown,Forb,1,4,5796,1546,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,33,Mulch,Warm,UNGR2,UNGR2.MOWE,"Unknown grass 2, MOWE",Native,Unknown,Grass,3,22,5797,1546,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,34,Pits,Warm,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,1,7,5798,1547,Yes
Colorado Plateau,MOWE,2018-08-30,2018-10-31,34,Pits,Warm,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,27,23,5799,1547,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,34,Pits,Warm,SOEL,SOEL,Solanum elaeagnifolium,Native,Perennial,Forb,1,14,5800,1547,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,35,Mulch,Med-Warm,UNGR,UNGR.MOWE,"Unknown grass, MOWE",Native,Unknown,Grass,4,20,5801,1548,Yes
Colorado Plateau,MOWE,2018-08-30,2018-10-31,35,Mulch,Med-Warm,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,37,35,5802,1548,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,36,Pits,Med-Warm,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,2,17,5803,1549,No
Colorado Plateau,MOWE,2018-08-30,2018-10-31,36,Pits,Med-Warm,SOEL,SOEL,Solanum elaeagnifolium,Native,Perennial,Forb,1,18,5804,1549,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,1,Pits,Warm,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,2,20,5805,1550,Yes
Colorado Plateau,MOWE,2018-08-30,2018-11-14,1,Pits,Warm,SECO10,SECO10,Senna covesii,Native,Perennial,Forb,1,15,5806,1550,Yes
Colorado Plateau,MOWE,2018-08-30,2018-11-14,1,Pits,Warm,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,10,25,5807,1550,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,1,Pits,Warm,UNGR2,UNGR2.MOWE,"Unknown grass 2, MOWE",Native,Unknown,Grass,1,30,5808,1550,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,1,Pits,Warm,UNGR2,UNGR2.MOWE,"Unknown grass 2, MOWE",Native,Unknown,Grass,4,15,5809,1550,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,1,Pits,Warm,SOEL,SOEL,Solanum elaeagnifolium,Native,Perennial,Forb,2,20,5810,1550,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,2,Mulch,Warm,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,3,10,5811,1551,Yes
Colorado Plateau,MOWE,2018-08-30,2018-11-14,2,Mulch,Warm,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,2,15,5812,1551,Yes
Colorado Plateau,MOWE,2018-08-30,2018-11-14,2,Mulch,Warm,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,1,30,5813,1551,Yes
Colorado Plateau,MOWE,2018-08-30,2018-11-14,2,Mulch,Warm,UNFO1,UNFO1.MOWE,"Unknown forb 1, MOWE",Unknown,Unknown,Forb,3,10,5814,1551,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,2,Mulch,Warm,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,13,50,5815,1551,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,2,Mulch,Warm,UNGR2,UNGR2.MOWE,"Unknown grass 2, MOWE",Native,Unknown,Grass,10,45,5816,1551,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,2,Mulch,Warm,SOEL,SOEL,Solanum elaeagnifolium,Native,Perennial,Forb,2,20,5817,1551,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,3,ConMod,Warm,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,3,20,5818,1552,Yes
Colorado Plateau,MOWE,2018-08-30,2018-11-14,3,ConMod,Warm,ASTU,ASTU,Asclepias tuberosa,Native,Perennial,Forb,1,20,5819,1552,Yes
Colorado Plateau,MOWE,2018-08-30,2018-11-14,3,ConMod,Warm,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,4,35,5820,1552,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,3,ConMod,Warm,UNGR2,UNGR2.MOWE,"Unknown grass 2, MOWE",Native,Unknown,Grass,4,30,5821,1552,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,3,ConMod,Warm,UNFO5,UNFO5.MOWE,"Unknown forb 5, MOWE",Unknown,Unknown,Forb,2,5,5822,1552,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,3,ConMod,Warm,SOEL,SOEL,Solanum elaeagnifolium,Native,Perennial,Forb,3,15,5823,1552,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,3,ConMod,Warm,TRTE,TRTE,Tribulus terrestris,Introduced,Annual,Forb,1,5,5824,1552,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,4,Seed,Warm,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,1,20,5825,1553,Yes
Colorado Plateau,MOWE,2018-08-30,2018-11-14,4,Seed,Warm,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,2,20,5826,1553,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,4,Seed,Warm,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,5,10,5827,1553,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,4,Seed,Warm,UNGR2,UNGR2.MOWE,"Unknown grass 2, MOWE",Native,Unknown,Grass,5,30,5828,1553,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,4,Seed,Warm,UNGR2,UNGR2.MOWE,"Unknown grass 2, MOWE",Native,Unknown,Grass,4,15,5829,1553,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,4,Seed,Warm,SOEL,SOEL,Solanum elaeagnifolium,Native,Perennial,Forb,3,20,5830,1553,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,4,Seed,Warm,CHAL11,CHAL11,Chamaesyce albomarginata,Native,Perennial,Forb,2,3,5831,1553,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,4,Seed,Warm,SOEL,SOEL,Solanum elaeagnifolium,Native,Perennial,Forb,1,5,5832,1553,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,5,Control,None,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,2,30,5833,1554,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,5,Control,None,CHAL11,CHAL11,Chamaesyce albomarginata,Native,Perennial,Forb,5,3,5834,1554,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,5,Control,None,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,1,3,5835,1554,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,6,ConMod,Med-Warm,PEPA8,PEPA8,Penstemon palmeri,Native,Perennial,Forb,4,3,5836,1555,Yes
Colorado Plateau,MOWE,2018-08-30,2018-11-14,6,ConMod,Med-Warm,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,8,30,5837,1555,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,6,ConMod,Med-Warm,UNGR2,UNGR2.MOWE,"Unknown grass 2, MOWE",Native,Unknown,Grass,13,20,5838,1555,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,7,Pits,Med-Warm,UNGR,UNGR.MOWE,"Unknown grass, MOWE",Native,Unknown,Grass,6,15,5839,1556,Yes
Colorado Plateau,MOWE,2018-08-30,2018-11-14,7,Pits,Med-Warm,UNGR,UNGR.MOWE,"Unknown grass, MOWE",Native,Unknown,Grass,2,15,5840,1556,Yes
Colorado Plateau,MOWE,2018-08-30,2018-11-14,7,Pits,Med-Warm,PEPA8,PEPA8,Penstemon palmeri,Native,Perennial,Forb,2,2,5841,1556,Yes
Colorado Plateau,MOWE,2018-08-30,2018-11-14,7,Pits,Med-Warm,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,10,30,5842,1556,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,7,Pits,Med-Warm,UNGR2,UNGR2.MOWE,"Unknown grass 2, MOWE",Native,Unknown,Grass,3,5,5843,1556,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,7,Pits,Med-Warm,SOEL,SOEL,Solanum elaeagnifolium,Native,Perennial,Forb,1,5,5844,1556,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,7,Pits,Med-Warm,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,1,8,5845,1556,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,8,Seed,Med-Warm,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,10,40,5846,1557,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,8,Seed,Med-Warm,UNGR2,UNGR2.MOWE,"Unknown grass 2, MOWE",Native,Unknown,Grass,4,30,5847,1557,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,8,Seed,Med-Warm,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,5,10,5848,1557,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,8,Seed,Med-Warm,CHAL11,CHAL11,Chamaesyce albomarginata,Native,Perennial,Forb,2,3,5849,1557,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,9,Mulch,Med-Warm,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,28,45,5850,1558,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,9,Mulch,Med-Warm,UNGR2,UNGR2.MOWE,"Unknown grass 2, MOWE",Native,Unknown,Grass,1,20,5851,1558,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,9,Mulch,Med-Warm,UNGR2,UNGR2.MOWE,"Unknown grass 2, MOWE",Native,Unknown,Grass,3,10,5852,1558,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,9,Mulch,Med-Warm,CHAL11,CHAL11,Chamaesyce albomarginata,Native,Perennial,Forb,2,4,5853,1558,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,10,ConMod,Warm,ASTU,ASTU,Asclepias tuberosa,Native,Perennial,Forb,3,10,5854,1559,Yes
Colorado Plateau,MOWE,2018-08-30,2018-11-14,10,ConMod,Warm,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,6,20,5855,1559,Yes
Colorado Plateau,MOWE,2018-08-30,2018-11-14,10,ConMod,Warm,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,1,10,5856,1559,Yes
Colorado Plateau,MOWE,2018-08-30,2018-11-14,10,ConMod,Warm,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,2,20,5857,1559,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,10,ConMod,Warm,UNGR2,UNGR2.MOWE,"Unknown grass 2, MOWE",Native,Unknown,Grass,2,40,5858,1559,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,10,ConMod,Warm,UNGR2,UNGR2.MOWE,"Unknown grass 2, MOWE",Native,Unknown,Grass,8,10,5859,1559,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,10,ConMod,Warm,CHAL11,CHAL11,Chamaesyce albomarginata,Native,Perennial,Forb,3,3,5860,1559,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,11,Seed,Warm,ASTU,ASTU,Asclepias tuberosa,Native,Perennial,Forb,1,20,5861,1560,Yes
Colorado Plateau,MOWE,2018-08-30,2018-11-14,11,Seed,Warm,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,4,25,5862,1560,Yes
Colorado Plateau,MOWE,2018-08-30,2018-11-14,11,Seed,Warm,UNFO1,UNFO1.MOWE,"Unknown forb 1, MOWE",Unknown,Unknown,Forb,4,10,5863,1560,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,11,Seed,Warm,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,20,40,5864,1560,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,11,Seed,Warm,UNGR2,UNGR2.MOWE,"Unknown grass 2, MOWE",Native,Unknown,Grass,1,20,5865,1560,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,11,Seed,Warm,UNGR2,UNGR2.MOWE,"Unknown grass 2, MOWE",Native,Unknown,Grass,7,10,5866,1560,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,11,Seed,Warm,CHAL11,CHAL11,Chamaesyce albomarginata,Native,Perennial,Forb,10,3,5867,1560,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,11,Seed,Warm,SATR12,SATR12,Salsola tragus,Introduced,Annual,Forb,1,25,5868,1560,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,12,Seed,Med-Warm,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,57,50,5869,1561,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,12,Seed,Med-Warm,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,5,20,5870,1561,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,12,Seed,Med-Warm,UNGR2,UNGR2.MOWE,"Unknown grass 2, MOWE",Native,Unknown,Grass,2,15,5871,1561,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,13,ConMod,Med-Warm,UNFO1,UNFO1.MOWE,"Unknown forb 1, MOWE",Unknown,Unknown,Forb,1,3,5872,1562,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,13,ConMod,Med-Warm,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,18,35,5873,1562,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,13,ConMod,Med-Warm,UNGR2,UNGR2.MOWE,"Unknown grass 2, MOWE",Native,Unknown,Grass,4,10,5874,1562,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,13,ConMod,Med-Warm,CHAL11,CHAL11,Chamaesyce albomarginata,Native,Perennial,Forb,2,3,5875,1562,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,13,ConMod,Med-Warm,CHAL11,CHAL11,Chamaesyce albomarginata,Native,Perennial,Forb,2,2,5876,1562,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,13,ConMod,Med-Warm,SOEL,SOEL,Solanum elaeagnifolium,Native,Perennial,Forb,1,5,5877,1562,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,14,Pits,Warm,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,7,15,5878,1563,Yes
Colorado Plateau,MOWE,2018-08-30,2018-11-14,14,Pits,Warm,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,5,10,5879,1563,Yes
Colorado Plateau,MOWE,2018-08-30,2018-11-14,14,Pits,Warm,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,17,40,5880,1563,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,14,Pits,Warm,UNGR2,UNGR2.MOWE,"Unknown grass 2, MOWE",Native,Unknown,Grass,7,25,5881,1563,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,14,Pits,Warm,SOEL,SOEL,Solanum elaeagnifolium,Native,Perennial,Forb,1,25,5882,1563,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,15,Mulch,Warm,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,3,15,5883,1564,Yes
Colorado Plateau,MOWE,2018-08-30,2018-11-14,15,Mulch,Warm,ASTU,ASTU,Asclepias tuberosa,Native,Perennial,Forb,1,30,5884,1564,Yes
Colorado Plateau,MOWE,2018-08-30,2018-11-14,15,Mulch,Warm,UNGR1,UNGR1.MOWE,"Unknown grass 1, MOWE",Unknown,Unknown,Grass,29,25,5885,1564,No
Colorado Plateau,MOWE,2018-08-30,2018-11-14,15,Mulch,Warm,UNGR2,UNGR2.MOWE,"Unknown grass 2, MOWE",Native,Unknown,Grass,8,40,5886,1564,No
